preco,quilometragem,ano,infomacoes
67.900,59.000 Km,2017,Honda City 1.5 Lx 16v Flex 4p Automático
61.900,122.002 Km,2018,Honda Hr-v 1.8 Exl Flex Aut. 5p
85.875,45.000 Km,2017,Honda Civic 1.5 Touring Turbo Aut. 4p
122.899,23.800 Km,2019,Honda Civic 1.5 Touring Turbo Aut. 4p
125.900,31.000 Km,2020,Honda Hr-v Hr-v Ex Cvt 1.8 I-vtec Flexone
68.990,45.000 Km,2018,Honda Hr-v 1.8 16v Flex Lx 4p Automático
89.990,66.000 Km,2013,Honda City 1.5 Lx 16v Flex 4p Manual
37.900,180.000 Km,2013,Honda Fit 1.4 Lx Flex Aut. 5p
39.900,9.000 Km,2020,Honda Civic 1.5 Touring Turbo Aut. 4p
143.870,27.500 Km,2019,Honda Hr-v 1.8 16v Flex Ex 4p Automático
98.000,150.000 Km,2007,Honda Civic 1.8 Exs 16v
35.990,45.000 Km,2015,Honda New Fit Honda Fit Ex 1.5 Cvt
48.900,120.000 Km,2007,Honda Civic Honda Civic 1.8 Lxs Flex Aut. 4p
35.890,65.123 Km,2014,Honda Civic 2.0 Lxr 16v Flex 4p Automático
39.900,163.171 Km,2013,Honda Cr-v 2.0 Exl 4x2 16v
71.990,102.000 Km,2016,Honda Hr-v 1.8 Ex Flex Aut. 5p
70.900,21.000 Km,2019,Honda Civic 2.0 16vone Exl
113.000,99.999 Km,2015,Honda Fit 1.5 Lx 16v
54.559,99.500 Km,2013,Honda City 1.5 Lx Flex Aut. 4p
42.900,68.753 Km,2014,Honda Fit 1.4 Dx Flex 5p
42.990,27.900 Km,2018,Honda Civic 2.0 Exl Flex Aut. 4p
99.990,87.000 Km,2011,Honda Cr-v 2.0 Exl 4x4 Aut. 5p
52.890,0 Km,2021,Honda Hr-v 1.8 16v Flex Ex 4p Automático
117.900,92.011 Km,2016,Honda Civic Civic Lxr 2.0 16v Flex Aut.
66.900,45.000 Km,2017,Honda Civic 1.5 Touring Turbo Aut. 4p
122.895,0 Km,2014,Honda Fit Fit Cx 1.4 Flex Aut 5p
46.900,24.000 Km,2019,Honda Fit Fit 1.5 Exl 16v Flex 4p Automático
81.900,74.000 Km,2015,Honda Fit 1.5 Ex 16v Flex 4p Automático
55.900,82.000 Km,2011,Honda Cr-v 2.0 Lx 4x2 16v Gasolina 4p Automático
50.900,118.511 Km,2011,Honda City 1.5 Lx Sedan 16v
41.990,122.000 Km,2018,Honda Hr-v 1.8 Exl Flex Aut. 5p
85.870,107.000 Km,2014,Honda Civic 2.0 Exr Flex Aut. 4p
62.990,44.925 Km,2018,Honda Hr-v 1.8 16v Flex Ex 4p Automático
86.900,22.000 Km,2018,Honda Wr-v 1.5 Ex Flex Aut. 5p
73.900,61.490 Km,2017,Honda Hr-v Hr-v 1.8 16v Flex Exl 4p Automático
86.865,250.000 Km,2010,Honda Fit 1.5 Ex Flex 5p
27.900,153.260 Km,2012,Honda Cr-v 2.0 Lx 4x2 16v
60.900,90.000 Km,2015,Honda Civic 2.0 Lxr Flex Aut. 4p
59.999,110.000 Km,2012,Honda Fit 1.5 Ex Flex Aut. 5p
40.890,69.000 Km,2015,Honda Cr-v 2.0 Exl 4x4 Flex Aut. 5p
98.870,49.000 Km,2019,Honda Hr-v 1.8 16v Flex Exl 4p Automático
108.800,36.000 Km,2018,Honda Hr-v 1.8 Touring Flex Aut. 5p
94.000,117.000 Km,2014,Honda Civic 2.0 Lxr Flex Aut. 4p
57.990,145.000 Km,2010,Honda Cr-v 2.0 Lx 4x2 Aut. 5p
44.900,87.809 Km,2016,Honda Fit Honda Fit 1.5 16v Dx (flex)
50.990,99.000 Km,2016,Honda Civic 1.8 Lxs Flex Aut. 4p
62.890,46.737 Km,2018,Honda Wr-v 1.5 16v Flexone Exl Cvt
75.990,109.000 Km,2015,Honda City 1.5 Exl Flex Aut. 4p
57.990,82.000 Km,2014,Honda Civic 1.8 Lxs 16v Flex 4p Automático
55.000,190.508 Km,2010,Honda Civic 1.8 Flex 16v Aut.
39.990,178.647 Km,2010,Honda Fit 1.4 Lx Flex Aut. 5p
33.900,33.897 Km,2018,Honda Civic Civic 2.0 16v Flexone Sport 4p Automatico
99.900,42.125 Km,2019,Honda Civic 1.5 16v Turbo Gasolina Touring 4p Cvt
39.900,65.123 Km,2014,Honda Civic 2.0 Lxr 16v Flex 4p Automático
130.000,69.000 Km,2016,Honda Accord 3.5 V6 Ex 4p
40.900,152.000 Km,2011,Honda Civic 1.8 Lxl 16v
77.900,88.000 Km,2013,Honda Cr-v Cr-v Exl 2.0 16v 4wd/2.0 Flexone Aut.
71.800,43.400 Km,2019,Honda City 1.5 Lx Flex Aut. 4p
147.990,6.027 Km,2021,Honda Civic 1.5 16v Turbo Touring
43.900,74.000 Km,2014,Honda Fit 1.4 Lx Flex Aut. 5p
55.900,130.000 Km,2015,Honda City 1.5 Ex Flex Aut. 4p
86.900,64.000 Km,2016,Honda Hr-v 1.8 Exl Flex Aut. 5p
61.899,128.000 Km,2013,Honda Civic 1.8 Exs 16v
29.990,103.000 Km,2007,Honda Fit 1.5 Ex Aut. 5p
76.900,83.000 Km,2014,Honda Cr-v 2.0 Exl 4x2 Flex Aut. 5p
77.990,59.000 Km,2016,Honda Hr-v 1.8 16v Flex Ex 4p Automático
49.900,55.000 Km,2015,Honda Fit 1.5 Lx 16v Flex 4p Automático
68.900,66.900 Km,2014,Honda Civic Exr 2.0 16v Flex
74.900,80.326 Km,2018,Honda Wr-v 1.5 16v Flexone Exl Cvt
139.916,0 Km,2018,Honda Hr-v 1.8 Touring Flex Aut. 5p
78.000,77.000 Km,2016,Honda Hr-v 1.8 Exl Flex Aut. 5p
61.220,122.015 Km,2015,Honda Civic 2.0 Lxr Flex Aut. 4p
45.900,93.000 Km,2014,Honda Fit Cx 1.4 Flex Automático
37.890,115.700 Km,2009,Honda Fit 1.4 Lx Flex Aut. 5p
55.890,125.000 Km,2015,Honda City 1.5 Ex Flex Aut. 4p
62.990,41.913 Km,2018,Honda Fit 1.5 Lx Flex Aut. 5p
52.900,121.000 Km,2015,Honda Fit 1.5 Ex Flex Aut. 5p
92.900,56.000 Km,2017,Honda Civic Ex 2.0 Automático Única Dona
57.900,99.494 Km,2014,Honda Civic 1.8 Lxs 16v Flex 4p Automático
76.800,78.000 Km,2014,Honda Cr-v 2.0 Lx 4x2 Flex Aut. 5p
56.900,89.889 Km,2015,Honda City 1.5 Exl 16v Flex 4p Automático
107.900,49.162 Km,2020,Honda Civic 2.0 16v Flexone Ex 4p Cvt
45.790,116.000 Km,2011,Honda Civic 1.8 Lxl Flex Aut. 4p
83.800,9.800 Km,2020,Honda Fit Honda Fit 1.5 16v Ex Cvt (flex)
105.900,24.000 Km,2019,Honda Civic Civic Exl 2.0 I-vtec Cvt
83.900,79.000 Km,2014,Honda Cr-v 2.0 Exl 4x2 Flex Aut. 5p
47.900,60.000 Km,2015,Honda Civic 2.0 Lxr 16v Flex 4p Automático
69.900,40.000 Km,2018,Honda Hr-v 1.8 16v Flex Ex 4p Automático
36.000,99.000 Km,2009,Honda Fit 1.5 Ex Flex Aut. 5p
104.920,48.000 Km,2017,Honda Civic 1.5 Touring Turbo Aut. 4p
66.900,30.000 Km,2019,Honda City 1.5 Personal Flex Aut. 4p
88.950,54.250 Km,2018,Honda Hr-v 1.8 Ex Flex Aut. 5p
35.000,90.000 Km,2009,Honda Fit 1.4 Lxl Flex Aut. 5p
40.990,142.000 Km,2009,Honda Cr-v 2.0 Lx 4x2 Aut. 5p
88.900,78.321 Km,2017,Honda Civic 10 Sport 2.0 I-vtec 155cv
40.900,131.490 Km,2013,Honda Fit Lx 1.4 16v Flex
39.900,200.000 Km,2008,Honda Accord 3.5 V6 Ex 4p
43.900,125.000 Km,2013,Honda City 1.5 Ex Flex Aut. 4p
49.900,162.736 Km,2014,Honda City Ex 1.5 16v I-vtec Flexone
50.890,73.000 Km,2015,Honda Fit Honda Fit 1.5 16v Lx (flex)
52.000,90.898 Km,2016,Honda Fit Lx 1.5 16v Cvt Flex
65.000,78.000 Km,2008,Mitsubishi Eclipse 3.8 Gt 2p
50.900,128.000 Km,2014,Mitsubishi Asx 2.0 2wd Cvt 5p
35.770,85.400 Km,2009,Mitsubishi Pajero Tr4 2.0 Flex Aut. 5p
38.900,126.000 Km,2009,Mitsubishi Outlander 3.0 5p
59.999,75.000 Km,2015,Mitsubishi Asx Asx 2.0 16v Cvt
50.900,138.000 Km,2014,Mitsubishi Asx 2.0 4x2 16v Gasolina 4p Automático
74.800,230.000 Km,2008,Mitsubishi Pajero Full 3.2 Gls Aut. 5p
28.990,242.000 Km,2003,Mitsubishi Pajero Tr4 2.0 5p
47.900,119.000 Km,2012,Mitsubishi Outlander 3.0 V6 Gt 4wd 5p
76.990,59.300 Km,2016,Mitsubishi Asx 2.0 4wd Cvt 5p
45.990,119.000 Km,2012,Mitsubishi Pajero Tr4 2.0 4x2 Flex Aut. 5p
139.899,46.000 Km,2018,Mitsubishi Outlander 3.0 Gt 4x4 V6 24v
48.900,168.000 Km,2004,Mitsubishi L200 2.5 Sport Hpe Cab. Dupla 4x4 Aut. 4p
49.900,187.000 Km,2008,Mitsubishi Pajero Full 3.8 Gls Aut. 5p
49.900,98.000 Km,2013,Mitsubishi Outlander Outlander 2.0 16v 160cv Aut.
46.990,86.200 Km,2013,Mitsubishi Pajero Tr4 2.0 Flex Aut. 5p
95.000,100.000 Km,2014,Mitsubishi Pajero Full 3.8 Hpe Aut. 5p
72.990,66.000 Km,2017,Mitsubishi Asx 2.0 4x2 16v
64.990,85.000 Km,2013,Mitsubishi Lancer 2.0 Sportback Ralliart 4x4 16v Turbo Intercooler
39.900,200.000 Km,2008,Mitsubishi L200 2.5 Outdoor Gls Cab. Dupla 4x4 4p
89.990,184.500 Km,2013,Mitsubishi Pajero Dakar 3.2 4x4 16v Turbo Intercooler Diesel 4p Automático
50.000,127.000 Km,2014,Mitsubishi Asx 2.0 2wd Cvt 5p
47.900,34.000 Km,2014,Mitsubishi Lancer 2.0 Cvt 16v Gasolina 4p Automático
56.990,48.520 Km,2014,Mitsubishi Asx 2.0 2wd Cvt 5p
45.900,1 Km,2005,Mitsubishi L200 2.5 Gl Cab Dupla 4x4 4p
46.900,226.593 Km,2007,Mitsubishi Pajero Sport 2.5 4x4 5p
92.990,99.140 Km,2015,Mitsubishi Pajero Dakar 3.5 Hpe 7 Lugares 4x4 V6 24v
55.000,127.000 Km,2008,Mitsubishi L200 2.5 Savana Cab. Dupla 4x4 4p
78.000,165 Km,2012,Mitsubishi L200 2.5 Outdoor Hpe Cab. Dupla 4x4 4p
64.999,68.945 Km,2014,Mitsubishi Asx 2.0 4x4 Awd 16v
74.250,75.000 Km,2017,Mitsubishi L200 2.4 Triton Outdoor Cab. Dupla Flex 4p
84.900,0 Km,2014,Mitsubishi L200 Triton 3.2 Gls 4x4 Cd 16v Turbo Intercoler Diesel 4p Manual
52.000,132.000 Km,2012,Mitsubishi Asx 2.0 Awd Cvt 5p
68.990,98.000 Km,2015,Mitsubishi Outlander 2.0 5p
42.890,92.000 Km,2012,Mitsubishi Lancer 2.0 Cvt 4p
86.900,199.000 Km,2015,Mitsubishi Pajero Pajero Dakar 3.5 Hpe 4wd (aut)(flex)
64.990,53.000 Km,2017,Mitsubishi Lancer Lancer Gt 2.0 Aut
41.900,37.127 Km,2008,Mitsubishi Airtrek 2.4 4x4 16v
138.900,61.000 Km,2018,Mitsubishi Outlander 3.0 V6 Gt 4wd 5p
139.900,99.000 Km,2018,Mitsubishi L200 2.4 Triton Sport Hpe Cab. Dupla 4x4 Aut. 4p
51.200,105.000 Km,2013,Mitsubishi Outlander 2.0 5p
120.900,57.000 Km,2019,Mitsubishi L200 2.4 Triton Sport Glx Cab. Dupla 4x4 4p
269.980,9.500 Km,2019,Mitsubishi Pajero Full Pajero Hpe 3.2 4x4 T.i. Dies. 5p Aut
54.900,87.000 Km,2013,Mitsubishi Asx 2.0 Awd Cvt 5p
89.000,133.000 Km,2012,Mitsubishi Pajero Dakar 3.2 Hpe Aut. 5p
75.000,40.000 Km,2006,Mitsubishi Pajero Full 3.2 Hpe Aut. 5p
68.900,80.000 Km,2015,Mitsubishi Outlander 2.0 16v Gasolina 4p Automático
36.900,108.000 Km,2008,Mitsubishi Grandis 2.4 16v
39.999,130.000 Km,2010,Mitsubishi Outlander 3.0 V6 Gt 4wd 5p
64.900,105.000 Km,2015,Mitsubishi Outlander 2.0 5p
32.990,186.630 Km,2008,Mitsubishi Pajero Tr4 2.0 Flex Aut. 5p
53.900,78.000 Km,2017,Mitsubishi Lancer 2.0 Hl Cvt 4p
169.890,139.000 Km,2016,Mitsubishi Pajero Full 3.2 Hpe Aut. 5p
33.989,90 Km,2008,Mitsubishi Pajero Sport 3.5 V6 4x4 5p
52.500,61.000 Km,2016,Mitsubishi Lancer 2.0 Gt Cvt 4p
59.990,119.000 Km,2016,Mitsubishi Asx 2.0 2wd 5p
52.900,123.000 Km,2012,Mitsubishi Outlander 2.0
49.990,113.000 Km,2012,Mitsubishi Asx 4wd 2.0 16v
50.900,104.000 Km,2012,Mitsubishi Outlander 2.0 16v Gasolina 4p Automático
151.990,0 Km,2021,Mitsubishi Eclipse Cross 1.5 Mivec Turbo Gasolina Gls Cvt
51.990,87.000 Km,2013,Mitsubishi Asx 2.0 4x2 Cvt 5p
54.888,64.200 Km,2015,Mitsubishi Pajero Tr4 2.0 4x2 16v 140cv
253.990,0 Km,2021,Mitsubishi L200 Triton Sport Hpe S 4wd 2.4
45.890,89.000 Km,2014,Mitsubishi Lancer 2.0 Cvt 16v Gasolina 4p Automático
134.990,92.135 Km,2017,Mitsubishi L200 L200 Triton Sport 2.4 Td Hpe 4wd (aut)
54.990,347.000 Km,2006,Mitsubishi L200 2.5 Sport Hpe Cab. Dupla 4x4 Aut. 4p 141 Hp
112.900,90.000 Km,2018,Mitsubishi L200 Triton 3.2 Gl 4x4 Cd 16v Turbo Intercoler
59.890,141.500 Km,2013,Mitsubishi Outlander 3.0 V6 Gt4 4wd 5p
86.900,79.000 Km,2017,Mitsubishi Asx Asx Awd Cvt 2.0 16v Aut.
48.000,80.000 Km,2013,Mitsubishi Outlander 2.0 5p
120.000,80.000 Km,2016,Mitsubishi Outlander 3.0 V6 Gt 4wd 5p
48.990,97.000 Km,2014,Mitsubishi Lancer 2.0 Gt 16v Gasolina 4p Automático
168.990,41.599 Km,2018,Mitsubishi Outlander 3.0 Gt 4x4 V6 24v Gasolina 4p Automático
47.990,67.600 Km,2013,Mitsubishi Lancer Lancer 2.0 16v
74.900,83.000 Km,2016,Mitsubishi Asx 2.0 4wd Cvt 5p
50.000,1.111 Km,2013,Mitsubishi Pajero Tr4 2.0 Flex Aut. 5p
64.000,150.000 Km,2011,Mitsubishi Pajero Full 3.8 Hpe Aut. 5p
79.900,115.000 Km,2016,Mitsubishi Outlander 2.0 L4 Cvt 5p
129.990,75.007 Km,2016,Mitsubishi Outlander 3.0 Gt 4x4 V6 24v
60.900,88.013 Km,2013,Mitsubishi Outlander 3.0 Gt 4x4 V6 24v Gasolina 4p Automático
75.890,90.000 Km,2013,Mitsubishi Pajero Dakar 3.5 Hpe Flex Aut. 5p
61.900,116.000 Km,2010,Mitsubishi Pajero Sport 2.5 Hpe 4x4 Aut. 5p
269.990,33.000 Km,2019,Mitsubishi Pajero Full 3.2 Hpe 4x4 16v Turbo Intercooler Diesel 4p Automático
91.500,18.000 Km,2018,Mitsubishi Asx 2.0 2wd Flex Cvt 5p
94.790,42.726 Km,2018,Mitsubishi Asx 2.0 4wd 16v
77.900,100.293 Km,2015,Mitsubishi Outlander Outlander Gt 4wd 3.0 V6 (aut)
48.000,218.000 Km,2010,Mitsubishi L200 2.5 Outdoor Hpe Cab. Dupla 4x4 4p
54.890,133.000 Km,2011,Mitsubishi Asx 2.0 Awd Cvt 5p
139.900,51.000 Km,2019,Mitsubishi Eclipse Cross 1.5 Mivec Turbo Hpe-s Awd
52.900,109.000 Km,2012,Mitsubishi Asx Asx 2.0 (aut) 4x2
58.900,103.000 Km,2015,Mitsubishi Asx 2.0 2wd Cvt 5p
136.900,48.000 Km,2019,Mitsubishi Eclipse Cross 1.5 Mivec Turbo Hpe-s Awd
89.790,75.223 Km,2016,Mitsubishi Outlander 2.0 16v
69.900,92.000 Km,2015,Mitsubishi Asx Asx  2.0 4wd
45.890,113.000 Km,2013,Mitsubishi Pajero Tr4 2.0 4x2 Flex Aut. 5p
92.900,144.285 Km,2009,Mitsubishi Pajero Full Pajero Full Gls/gls/pkhpe 3.2 Dies.ti 5p
99.999,65.000 Km,2014,Mitsubishi Pajero Full 3.2 Hpe Aut. 3p
69.900,41.000 Km,2016,Mitsubishi Asx 2.0 2wd Cvt 5p
57.000,95.000 Km,2014,Mitsubishi Pajero Tr4 2.0 4x2 Flex Aut. 5p
159.900,100.000 Km,2015,Mitsubishi Pajero Full 3.2 Hpe Aut. 5p
50.000,127.000 Km,2014,Mitsubishi Asx 2.0 2wd Cvt 5p
64.900,105.000 Km,2015,Mitsubishi Outlander 2.0 5p
48.000,80.000 Km,2013,Mitsubishi Outlander 2.0 5p
168.990,41.599 Km,2018,Mitsubishi Outlander 3.0 Gt 4x4 V6 24v Gasolina 4p Automático
129.990,75.007 Km,2016,Mitsubishi Outlander 3.0 Gt 4x4 V6 24v
60.900,88.013 Km,2013,Mitsubishi Outlander 3.0 Gt 4x4 V6 24v Gasolina 4p Automático
94.790,42.726 Km,2018,Mitsubishi Asx 2.0 4wd 16v
136.900,48.000 Km,2019,Mitsubishi Eclipse Cross 1.5 Mivec Turbo Hpe-s Awd
69.900,92.000 Km,2015,Mitsubishi Asx Asx  2.0 4wd
77.990,89.900 Km,2015,Mitsubishi Outlander 3.0 Gt 4x4 V6 24v
43.900,77.445 Km,2013,Mitsubishi Pajero Tr4 2.0 4x2 Flex Aut. 5p
69.900,84.000 Km,2016,Mitsubishi Asx 2.0 Oneill 2wd Cvt 5p
73.900,138.000 Km,2011,Mitsubishi Pajero Full Hpe Full V6 - 7 Lugares - 4 X 4
59.900,98.800 Km,2015,Mitsubishi Asx 2.0 2wd 5p
49.800,176.300 Km,2013,Mitsubishi Pajero Tr4 2.0 Flex Aut. 5p
79.900,297.000 Km,2012,Mitsubishi L200 3.5 Triton Hpe Flex Cab. Dupla 4x4 Aut. 4p
258.900,18.000 Km,2020,Mitsubishi Pajero Sport 2.4 Diesel 4x4 Aut 7lugares
169.900,29.000 Km,2018,Mitsubishi Outlander 2.2 4wd 5p
148.900,95.200 Km,2016,Mitsubishi Pajero Pajero Hpe 3.2 4x4 T.i. Dies. 5p Aut.
76.900,79.000 Km,2014,Mitsubishi Outlander 3.0 V6 Gt 4wd 5p
102.870,59.000 Km,2017,Mitsubishi Outlander 2.0 L4 Cvt 5p
102.990,15.800 Km,2020,Mitsubishi Asx Gls 2wd 2.0 16v
69.990,61.170 Km,2019,Mitsubishi Lancer 2.0 Hl-t Cvt 4p
78.000,78.000 Km,2016,Mitsubishi Outlander 2.0 L4 Cvt 5p
53.900,82.000 Km,2011,Mitsubishi Pajero Sport 3.5 V6 4x4 Flex Aut. 5p
154.900,98.000 Km,2017,Mitsubishi Outlander 2.2 Ftp 4wd 5p New
44.000,53.500 Km,2016,Mitsubishi Lancer 2.0 Hl Cvt 4p
46.900,70.000 Km,2014,Mitsubishi Lancer 2.0 4p
40.999,165.000 Km,2012,Mitsubishi Asx 2.0 4x2 5p
73.900,220.000 Km,2011,Mitsubishi L200 3.2 Triton Hpe Cab. Dupla 4x4 Aut. 4p
74.900,219.000 Km,2008,Mitsubishi Pajero Full 3.2 Hpe 4x4 16v Turbo Intercooler
90.000,80.000 Km,2000,Mitsubishi Pajero Full Gls
56.990,58.244 Km,2015,Mitsubishi Asx 2.0 4x2 16v Gasolina 4p Manual
39.990,167.500 Km,1999,Mitsubishi Pajero Sport Gls 3.5 V6 2p Mec.
239.000,34.000 Km,2021,Mitsubishi L200 2.4 Triton Sport Hpe S Cab. Dupla 4x4 Aut. 4p
42.800,175.000 Km,2010,Mitsubishi Outlander 3.0 V6 Gt 4wd 5p
70.990,99.000 Km,2004,Mitsubishi Pajero Sport 3.0 Hpe 4x4 5p
170.900,39.321 Km,2018,Mitsubishi Pajero 3.2 Outdoor 4x4 16v Turbo Intercooler
36.900,102.000 Km,2009,Mitsubishi Pajero Tr4 Pajero Tr4 2.0 4x4 16v 140cv Flex 4p Automático
39.000,99.000 Km,2004,Mitsubishi Pajero Tr4 2.0 Aut. 5p
89.000,76.000 Km,2011,Mitsubishi Outlander 2.4 4wd 5p
57.900,127.000 Km,2015,Mitsubishi Pajero Tr4 2.0 4x2 16v 140cv
78.880,119.000 Km,2013,Mitsubishi L200 Triton 3.5 Hpe 4x4 Cd V6 24v Flex 4p Automático
158.990,77.456 Km,2017,Mitsubishi Outlander 2.2 4x4 16v Diesel 4p Automático
49.990,100.000 Km,2012,Mitsubishi Asx 2.0 Awd Cvt 5p
65.900,0 Km,2014,Mitsubishi Outlander 2.0 16v Gasolina 4p Automático
127.990,114.200 Km,2016,Mitsubishi Outlander 4x4 16v
343.990,0 Km,2021,Mitsubishi Pajero Sport 2.4 16v Mivec Turbo Hpe-s Awd
62.999,70.796 Km,2016,Mitsubishi Asx 2.0 4x2 16v Gasolina 4p Automatico
44.900,0 Km,2016,Mitsubishi Lancer 2.0 Mt 16v Gasolina 4p Manual
56.990,48.520 Km,2014,Mitsubishi Asx 2.0 2wd Cvt 5p
83.990,117.921 Km,2015,Mitsubishi Outlander 3.0 Gt 4x4 V6 24v
52.900,97.384 Km,2013,Mitsubishi Outlander Outlander 2.0 16v Cvt
78.000,113.000 Km,2014,Mitsubishi Outlander 3.0 V6 Gt 4wd 5p
147.870,109.000 Km,2016,Mitsubishi Pajero 3.2 Hpe Aut. 5p
69.990,69.000 Km,2015,Mitsubishi Outlander 2.0l 16v
66.610,32.727 Km,2019,Mitsubishi Lancer 2.0 16v Hl-t Cvt
139.990,20.851 Km,2019,Mitsubishi Eclipse Cross 1.5 Mivec Turbo Gasolina Hpe-s Cvt
81.499,53.000 Km,2018,Mitsubishi Asx 2.0 2wd Flex Cvt 5p
41.520,88.429 Km,2012,Mitsubishi Asx 2.0 4x2 16v Gasolina 4p Automático
125.000,54.000 Km,2015,Mitsubishi Outlander Phev 2.0 Híbrido Aut
54.000,94.300 Km,2016,Mitsubishi Lancer 2.0 Gt Cvt 4p
149.980,75.000 Km,2016,Mitsubishi Pajero Pajero Hpe Full 3.8 V6 250cv 5p Aut.
99.890,24.000 Km,2020,Mitsubishi Asx 2.0 Mivec Flex Gls Cvt
89.790,65.123 Km,2016,Mitsubishi Outlander 2.0 16v
150.990,24.000 Km,2020,Mitsubishi Eclipse Eclipse Cross Hpe-s 1.5 Awc 165cv Aut.
41.900,1 Km,2012,Mitsubishi Pajero Tr4 Pajero Tr4 2.0 4x2 16v 140cv Flex 4p Automático
175.900,99.000 Km,2017,Mitsubishi Outlander 2.2 4x4 16v Diesel 4p Automático
159.890,95.000 Km,2018,Mitsubishi Outlander 2.2 4x4 16v Diesel 4p Automático
159.990,172.000 Km,2015,Mitsubishi Pajero Full 3.2 Hpe 4x4 16v Turbo Intercooler Diesel 4p Automático
90.900,33.000 Km,2019,Mitsubishi Asx 2.0 4x2 16v Flex 4p Automático
46.890,90.000 Km,2012,Mitsubishi Lancer Lancer 2.0 16v Gt Cvt (aut)
55.900,96.591 Km,2015,Mitsubishi Asx 2.0 4x2 16v Gasolina 4p Automático
131.900,21.700 Km,2019,Mitsubishi Eclipse Cross 1.5 Mivec Turbo Gasolina Hpe-s Cvt
88.790,56.563 Km,2018,Mitsubishi Asx 2.0 4x2 16v Nova
117.890,18.412 Km,2020,Mitsubishi Asx 2.0 Mivec Flex Hpe Awd Cvt
65.890,63.000 Km,2016,Mitsubishi Lancer 2.0 Hl 16v Gasolina 4p Automático
51.980,74.721 Km,2012,Mitsubishi Outlander 2.0 16v Gasolina 4p Automático
42.000,104 Km,2012,Mitsubishi Asx 2.0 4x2 Cvt 5p
50.900,241.634 Km,2010,Mitsubishi L200 2.5 Outdoor Hpe Cab. Dupla 4x4 4p
79.990,50.000 Km,2008,Mitsubishi Eclipse 3.8 Gt Aut. 2p
32.900,174.714 Km,2007,Mitsubishi Pajero Tr4 2.0 4x4 16v 131cv Gasolina 4p Automático
159.900,6.000 Km,2021,Mitsubishi L200 Triton 2.4 16v Turbo Diesel Sport Gls Cd 4p 4x4 Mecânica
92.900,17.000 Km,2020,Mitsubishi Asx 2.0 Mivec Gls
90.900,39.000 Km,2020,Mitsubishi Asx 2.0 Mivec Gls
73.900,55.000 Km,2014,Mitsubishi Asx 2.0 4x2 16v
65.900,38.400 Km,2018,Mitsubishi Lancer 2.0 Hl-t 16v Gasolina 4p Automático
92.990,61.871 Km,2018,Mitsubishi Asx 2.0 4wd 16v
159.900,35.000 Km,2018,Mitsubishi Outlander 3.0 Gt 4x4 V6 24v
155.900,84.500 Km,2016,Mitsubishi Pajero 3.2 4x4 16v Turbo Intercooler Diesel 4p Automático
282.000,1 Km,2021,Mitsubishi Outlander Outlander 3.0 V6 Gt Top 4wd
253.900,31.383 Km,2020,Mitsubishi Pajero Sport 2.4 16v Mivec Turbo Diesel Hpe Awd Automático
51.980,74.721 Km,2012,Mitsubishi Outlander 2.0 16v Gasolina 4p Automático
42.000,104 Km,2012,Mitsubishi Asx 2.0 4x2 Cvt 5p
94.900,17.900 Km,2020,Mitsubishi Asx 2.0 Mivec Flex Gls Cvt
50.900,241.634 Km,2010,Mitsubishi L200 2.5 Outdoor Hpe Cab. Dupla 4x4 4p
79.990,50.000 Km,2008,Mitsubishi Eclipse 3.8 Gt Aut. 2p
69.900,114.063 Km,2015,Mitsubishi Outlander 2.0 Cvt Automático Com Teto
32.900,174.714 Km,2007,Mitsubishi Pajero Tr4 2.0 4x4 16v 131cv Gasolina 4p Automático
137.890,56.317 Km,2015,Mitsubishi Outlander 2.0 Phev 16v Híbrido 4p Automático
48.800,114.000 Km,2013,Mitsubishi Outlander 2wd At 2.0 16v
63.910,34.510 Km,2019,Mitsubishi Lancer 2.0 16v Hl-t Cvt
159.900,6.000 Km,2021,Mitsubishi L200 Triton 2.4 16v Turbo Diesel Sport Gls Cd 4p 4x4 Mecânica
92.900,17.000 Km,2020,Mitsubishi Asx 2.0 Mivec Gls
90.900,39.000 Km,2020,Mitsubishi Asx 2.0 Mivec Gls
73.900,55.000 Km,2014,Mitsubishi Asx 2.0 4x2 16v
65.900,38.400 Km,2018,Mitsubishi Lancer 2.0 Hl-t 16v Gasolina 4p Automático
92.990,61.871 Km,2018,Mitsubishi Asx 2.0 4wd 16v
159.900,35.000 Km,2018,Mitsubishi Outlander 3.0 Gt 4x4 V6 24v
155.900,84.500 Km,2016,Mitsubishi Pajero 3.2 4x4 16v Turbo Intercooler Diesel 4p Automático
282.000,1 Km,2021,Mitsubishi Outlander Outlander 3.0 V6 Gt Top 4wd
99.890,20.710 Km,2020,Mitsubishi Asx 2.0 Mivec Flex Gls Cvt
98.900,23.593 Km,2020,Mitsubishi Asx 2.0 Mivec Flex Gls Cvt
253.900,31.383 Km,2020,Mitsubishi Pajero Sport 2.4 16v Mivec Turbo Diesel Hpe Awd Automático
98.890,21.300 Km,2020,Mitsubishi Asx 2.0 Mivec Flex Gls Cvt
98.890,22.092 Km,2020,Mitsubishi Asx 2.0 Mivec Flex Gls Cvt
123.800,89.000 Km,2019,Mitsubishi L200 Triton 2.4 16v Turbo Sport Gl Cd 4x4
109.999,49.600 Km,2018,Mitsubishi Asx 2.0 4wd Flex Cvt 5p
86.900,15.320 Km,2018,Mitsubishi Asx Mitsubishi Asx 2.0 16v Cvt
