marca,modelo,motor,quilometragem,ano,preco,informacoes
hyundai,IX35,2.0,100000.0,2011,52990.0,Ix35 2.0 Gls 2wd Aut. 5p
hyundai,IX35,2.0,89000.0,2012,58900.0,Ix35 2.0 Gls 2wd Aut. 5p
hyundai,IX35,2.0,41217.0,2017,81900.0,Ix35 2.0 Gl 2wd Flex Aut. 5p
hyundai,IX35,2.0,38975.0,2017,85999.0,Ix35 2.0 Mpfi 16v
hyundai,IX35,2.0,112000.0,2011,47900.0,Ix35 Ix35 2.0 Gls Básico
hyundai,IX35,2.0,103000.0,2014,64900.0,Ix35 2.0 Gls 2wd Flex Aut. 5p
hyundai,IX35,2.0,85000.0,2015,61890.0,Ix35 2.0 Gls 2wd Flex Aut. 5p
hyundai,IX35,1.0,89142.0,2020,58990.0,Hb20 1.0 Evolution Flex 5p
hyundai,IX35,2.0,59000.0,2013,68990.0,Ix35 2.0 Gls 2wd Flex Aut. 5p
hyundai,IX35,2.0,56885.0,2019,94900.0,Ix35 2.0 Mpfi Gl 16v
hyundai,IX35,2.0,12500.0,2020,105000.0,Ix35 2.0 2wd Flex Aut. 5p
hyundai,IX35,2.0,90850.0,2016,73790.0,Ix35 2.0 16v Flex 4p Automático
hyundai,IX35,2.0,37000.0,2018,91900.0,Ix35 2.0 Mpfi Gl 16v
hyundai,IX35,2.0,45000.0,2018,89990.0,Ix35 2.0 Gl 2wd Flex Aut. 5p
hyundai,IX35,2.0,48000.0,2016,88900.0,Ix35 2.0 Gls 2wd Flex Aut. 5p 169 Hp
hyundai,IX35,2.0,22000.0,2017,96900.0,Ix35 2.0 Gls 2wd Flex Aut. 5p
hyundai,IX35,2.0,96851.0,2012,55890.0,Ix35 2.0 Mpi 4x2 16v Flex 4p Automático
hyundai,IX35,2.0,49208.0,2015,57900.0,Ix35 2.0 Mpfi 16v Flex 4p Automático
hyundai,IX35,2.0,29533.0,2018,93790.0,Ix35 2.0 Mpfi Gl 16v
hyundai,IX35,2.0,125000.0,2015,65900.0,Ix35 2.0 Mpfi 16v Flex 4p Automático
hyundai,IX35,2.0,96000.0,2011,61900.0,Ix35 2.0 Mpfi Gls 4x4 16v Gasolina 4p Automático
hyundai,IX35,2.0,61719.0,2013,60900.0,Ix35 2.0 Mpi 4x2 16v
hyundai,IX35,2.0,27000.0,2011,64990.0,Ix35 Ix35 2.0 Gls Completo (aut)
hyundai,IX35,2.0,68000.0,2013,64900.0,Ix35 2.0 Mpi 4x2 16v Flex 4p Automático
hyundai,IX35,2.0,90000.0,2017,84900.0,Ix35 2.0 Mpfi 16v
hyundai,IX35,2.0,30669.0,2016,92990.0,Ix35 2.0 16v Flex 4p Automático
hyundai,IX35,2.0,56000.0,2014,49900.0,Ix35 2.0 Mpi 4x2 16v Flex 4p Automático
hyundai,IX35,2.0,48000.0,2015,54900.0,Ix35 2.0 Mpfi 16v Flex 4p Automático
hyundai,IX35,2.0,94000.0,2016,75890.0,Ix35 2.0 Launching Edition 16v Flex 4p Automático
hyundai,IX35,2.0,94418.0,2016,75890.0,Ix35 2.0 Mpfi Gls 16v Flex 4p Automático
hyundai,IX35,2.0,80000.0,2016,76900.0,Ix35 2.0 Launching Edition 16v Flex 4p Automático
hyundai,IX35,2.0,45965.0,2017,109900.0,Ix35 Hyundai Ix35 2.0 Mpfi Gl 16v  2016/17 Blindado Concept Iiia
hyundai,IX35,2.0,98004.0,2016,72800.0,Ix35 2.0 16v 2wd Flex Aut.
hyundai,IX35,2.0,80000.0,2014,69900.0,Ix35 2.0 Mpi 4x2 16v
hyundai,IX35,2.0,39533.0,2018,94956.0,Ix35 2.0 Mpfi Gl 16v
hyundai,IX35,2.0,51773.0,2018,93790.0,Ix35 2.0 Mpfi Gls 16v
hyundai,IX35,2.0,64423.0,2017,88790.0,Ix35 2.0 Mpfi Gl 16v
hyundai,IX35,2.0,95000.0,2012,59790.0,Ix35 2.0 Mpi 4x2 16v
hyundai,IX35,2.0,51773.0,2018,93790.0,Ix35 2.0 Mpfi Gls 16v
hyundai,IX35,2.0,69000.0,2017,81900.0,Ix35 Ix35 Gl 2.0 16v 2wd Flex Aut.
hyundai,IX35,2.0,89000.0,2015,66990.0,Ix35 2.0 Mpfi 16v Flex 4p Automático
hyundai,IX35,2.0,85000.0,2012,58900.0,Ix35 2.0 Gls 2wd Aut. 5p
hyundai,IX35,2.0,79800.0,2014,59900.0,Ix35 2.0 Gls 2wd Flex Aut. 5p
hyundai,IX35,2.0,98000.0,2017,74990.0,Ix35 2.0 Gl 2wd Flex Aut. 5p
hyundai,IX35,2.0,71132.0,2015,67990.0,Ix35 2.0 Mpfi Gls 16v
hyundai,IX35,2.0,85072.0,2011,53900.0,Ix35 2.0 Gls 2wd Aut. 5p
hyundai,IX35,2.0,140000.0,2016,67900.0,Ix35 2.0 Mpfi Gls 16v Flex 4p Automático
hyundai,IX35,2.0,70000.0,2017,79800.0,Ix35 2.0 2wd Flex Aut. 5p
hyundai,IX35,2.0,31009.0,2019,95900.0,Ix35 2.0 Mpfi Gl 16v Flex 4p Automatico
hyundai,IX35,2.0,80000.0,2013,63890.0,Ix35 2.0 Gls 2wd Flex Aut. 5p
hyundai,IX35,2.0,45000.0,2018,88800.0,Ix35 2.0 2wd Flex Aut. 5p
hyundai,IX35,2.0,48000.0,2016,84900.0,Ix35 2.0 Gls 2wd Flex Aut. 5p 169 Hp
hyundai,IX35,2.0,52807.0,2020,98900.0,Ix35 2.0 Mpfi Gl 16v Flex 4p Automático
hyundai,IX35,2.0,39000.0,2017,99900.0,Ix35 2.0 Gls 2wd Flex Aut. 5p
hyundai,IX35,2.0,90000.0,2016,76900.0,Ix35 Ix35 Gls 2.0 16v 2wd Flex Aut
hyundai,IX35,2.0,86751.0,2011,47900.0,Ix35 2.0 Mpi 4x2 16v Gasolina 4p Manual
hyundai,IX35,2.0,46923.0,2018,93790.0,Ix35 2.0 Mpfi Gl 16v
hyundai,IX35,2.0,68700.0,2017,82890.0,Ix35 Ix35 2.0 Mpfi Gl 16v Flex 4p Automático
hyundai,IX35,2.0,47000.0,2016,71900.0,Ix35 2.0 16v Flex 4p Automático
hyundai,IX35,2.0,69000.0,2016,70890.0,Ix35 Gls 2.0 16v 2wd Flex Aut.
hyundai,IX35,2.0,35897.0,2017,91900.0,Ix35 2.0 Mpi 16v
hyundai,IX35,2.0,152148.0,2011,48990.0,Ix35 Ix35 2.0 Mpfi Gls 4x4 16v Gasolina 4p Manual
hyundai,IX35,2.0,95000.0,2012,51880.0,Ix35 Ix35 2.0 Gls 4x2 Manual
hyundai,IX35,2.0,29533.0,2018,93790.0,Ix35 2.0 Mpfi Gl 16v
hyundai,IX35,2.0,6800.0,2021,115500.0,Ix35 2.0 Mpfi Gl 16v Flex Aut.
hyundai,IX35,2.0,87240.0,2013,69990.0,Ix35 2.0 Mpi 4x2 16v Flex 4p Automático
hyundai,IX35,2.0,87241.0,2016,79931.0,Ix35 2.0 Mpfi Gls 16v
hyundai,IX35,2.0,74400.0,2015,75900.0,Ix35 Ix35 2.0 Gls 16v Flex 4p Automatico
hyundai,IX35,2.0,73568.0,2014,66990.0,Ix35 2.0 Mpi 4x2 16v
hyundai,IX35,2.0,86000.0,2014,55710.0,Ix35 2.0 Mpi 4x2 16v Flex 4p Automático
hyundai,IX35,2.0,117340.0,2012,54900.0,Ix35 2.0 Mpi 4x2 16v Flex 4p Automático
hyundai,IX35,2.0,85000.0,2012,56880.0,Ix35 2.0 Mpi 4x2 16v Flex 4p Automático
hyundai,IX35,2.0,144000.0,2011,51900.0,Ix35 2.0 Mpfi Xls 16v Gasolina 4p Manual
hyundai,IX35,2.0,119963.0,2016,67800.0,Ix35 2.0 Mpfi Gls 16v
hyundai,IX35,2.0,130000.0,2011,44900.0,Ix35 Ix35 2.0
hyundai,IX35,2.0,62000.0,2017,97900.0,Ix35 Gls 2.0 Flex Top Com Teto
hyundai,IX35,2.0,79000.0,2017,87000.0,Ix35 2.0 Mpfi Gls 16v Flex 4p Automático
hyundai,IX35,2.0,95000.0,2012,51870.0,Ix35 Ix35 2.0 Gls 4x2 Manual
hyundai,IX35,2.0,95000.0,2012,51890.0,Ix35 Ix35 4x2 2.0 Mpi 16v Mec.
hyundai,IX35,2.0,90006.0,2016,80900.0,Ix35 2.0 Mpfi Gls 16v Flex 4p Automático
hyundai,IX35,2.0,84098.0,2014,65900.0,Ix35 2.0 Mpi 4x2 16v Flex 4p Automático
hyundai,IX35,2.0,110000.0,2012,55990.0,Ix35 Ix35  2wd 2.0 16v Aut. 2012
hyundai,IX35,2.0,70040.0,2016,88890.0,Ix35 2.0 16v Flex 4p Automático
hyundai,Santa-Fe,3.3,80000.0,2015,101900.0,Grand Santa Fé 3.3 7l 4wd Aut. 5p
hyundai,Santa-Fe,3.5,140304.0,2012,47900.0,Santa Fe 3.5
hyundai,Santa-Fe,3.3,70000.0,2016,106000.0,Santa Fe 3.3 Mpfi 4x4 V6 270cv Gasolina 4p Automático
hyundai,Santa-Fe,3.3,100368.0,2014,90990.0,Santa Fe 3.3 7l 4wd Aut. 5p
hyundai,Santa-Fe,3.3,118000.0,2015,95000.0,Santa Fe 3.3 7l 4wd Aut. 5p
hyundai,Santa-Fe,3.3,104000.0,2014,87500.0,Santa Fe 3.3 Mpfi 4x4 7 Lugares V6 270cv Gasolina 4p Automático
hyundai,Santa-Fe,3.5,99000.0,2011,50900.0,Santa Fe 3.5 5l 4wd Aut. 5p
hyundai,Santa-Fe,3.3,85000.0,2015,91900.0,Santa Fe 3.3 5l 4wd Aut. 5p
hyundai,Santa-Fe,2.7,115000.0,2010,44900.0,Santa Fe 2.7 5l Aut. 5p
hyundai,Santa-Fe,2.7,136595.0,2008,30000.0,Santa Fe 2.7 5l Aut. 5p
hyundai,Santa-Fe,3.5,72285.0,2012,52900.0,Santa Fe Santa Fe Gls 3.5 V6 4x4 5l (aut)
hyundai,Santa-Fe,2.7,168640.0,2009,39800.0,Santa Fe 2.7 7l Aut. 5p
hyundai,Santa-Fe,2.7,140394.0,2010,38900.0,Santa Fe 2.7 7l Aut. 5p
hyundai,Santa-Fe,3.3,48000.0,2014,97900.0,Grand Santa Fé Grand Santa Fé 3.3 V6 4x4 Tiptronic
hyundai,Santa-Fe,2.4,136500.0,2012,46900.0,Santa Fe Gls 2.4 Aut
hyundai,Santa-Fe,3.5,86000.0,2011,57890.0,Santa Fe 3.5 Mpfi Gls 7 Lugares V6 24v 285cv Gasolina 4p Automático
hyundai,Santa-Fe,3.3,80000.0,2014,102900.0,Grand Santa Fé Grand Santa Fé 3.3 V6 4x4 Tiptronic
hyundai,Santa-Fe,3.5,144000.0,2012,50900.0,Santa Fe 3.5 Mpfi V6 24v
hyundai,Santa-Fe,3.5,61716.0,2012,55890.0,Santa Fe 3.5 Mpfi Gls V6 24v 285cv
hyundai,Santa-Fe,3.3,109000.0,2015,95900.0,Santa Fe 3.3 Mpfi 4x4 V6 270cv
hyundai,Santa-Fe,2.4,93000.0,2012,56900.0,Santa Fe 2.4 Mpi 2wd 16v
hyundai,Santa-Fe,3.3,82000.0,2014,89900.0,Santa Fe 3.3 Mpfi 4x4 V6 270cv Gasolina 4p Automático
hyundai,Santa-Fe,2.7,128000.0,2010,39990.0,Santa Fe 2.7 Mpfi Gls V6 24v 200cv
hyundai,Santa-Fe,3.5,95000.0,2011,48865.0,Santa Fe Santa Fe 3.5 Mpfi Gls 7 Lugares V6 24v 285cv Gasolina 4p ...
hyundai,Santa-Fe,3.5,96000.0,2011,48876.0,Santa Fe Santa Fe 3.5 Mpfi Gls 7 Lugares V6 24v 285cv Gasolina 4p ...
hyundai,Santa-Fe,3.5,111000.0,2012,48900.0,Santa Fe 3.5 Mpfi Gls V6 24v 285cv Gasolina 4p Automático
hyundai,Santa-Fe,2.7,129000.0,2008,38900.0,Santa Fe 2.7 Mpfi Gls 7 Lugares V6 24v Gasolina 4p Automático
hyundai,Santa-Fe,3.3,79000.0,2015,89000.0,Grand Santa Fé 3.3 V6 5 Lugares
hyundai,Santa-Fe,3.5,156000.0,2012,50990.0,Santa Fe Hyundai Santa Fe Gls 3.5 V6 4x4 7l (aut)
hyundai,Santa-Fe,3.3,89000.0,2015,105890.0,Santa Fe 3.3 Mpfi 4x4 7 Lugares V6 270cv Gasolina 4p Automático
hyundai,Santa-Fe,2.7,98000.0,2008,37890.0,Santa Fe 2.7 Mpfi Gls V6 24v 200cv Gasolina 4p Automático
hyundai,Santa-Fe,3.5,115000.0,2012,48900.0,Grand Santa Fé Santa Fe Gls 3.5 V6 4x4 7l (aut)
hyundai,Santa-Fe,3.5,89730.0,2011,45900.0,Grand Santa Fé 3.5
hyundai,Santa-Fe,3.5,112000.0,2011,47900.0,Santa Fe 3.5 7l 4wd Aut. 5p
hyundai,Santa-Fe,2.4,98000.0,2012,48870.0,Santa Fe Santa Fe Gls 2.4 Tiptronic
hyundai,Santa-Fe,3.5,79800.0,2013,60000.0,Santa Fe 3.5 7l 4wd Aut. 5p
hyundai,Santa-Fe,3.5,72285.0,2012,52900.0,Santa Fe Santa Fe Gls 3.5 V6 4x4 5l (aut)
hyundai,Santa-Fe,2.7,128000.0,2008,35900.0,Santa Fe 2.7 7l Aut. 5p
hyundai,Santa-Fe,3.3,120975.0,2015,97900.0,Santa Fe 3.3 Gls 4x4 7 Lugares Automático Blindado
hyundai,Santa-Fe,3.3,111586.0,2014,96800.0,Grand Santa Fé 3.3 Mpfi V6 4wd Gasolina 4p Automático
hyundai,Santa-Fe,2.7,110000.0,2009,38900.0,Santa Fe 2.7 5l Aut. 5p
hyundai,Santa-Fe,3.5,156000.0,2012,50990.0,Santa Fe Hyundai Santa Fe Gls 3.5 V6 4x4 7l (aut)
hyundai,Santa-Fe,3.3,89000.0,2015,105890.0,Santa Fe 3.3 Mpfi 4x4 7 Lugares V6 270cv Gasolina 4p Automático
hyundai,Santa-Fe,2.7,98000.0,2008,37890.0,Santa Fe 2.7 Mpfi Gls V6 24v 200cv Gasolina 4p Automático
hyundai,Santa-Fe,3.5,115000.0,2012,48900.0,Grand Santa Fé Santa Fe Gls 3.5 V6 4x4 7l (aut)
hyundai,Santa-Fe,3.3,70000.0,2015,97990.0,Santa Fe 3.3 Mpfi 4x4 V6 270cv Gasolina 4p Automático
hyundai,Santa-Fe,3.5,89730.0,2011,45900.0,Grand Santa Fé 3.5
hyundai,Santa-Fe,3.3,68521.0,2014,91499.0,Santa Fe 3.3 Mpfi 4x4 V6 270cv Gasolina 4p Automático
hyundai,Santa-Fe,3.5,112000.0,2011,47900.0,Santa Fe 3.5 7l 4wd Aut. 5p
hyundai,Santa-Fe,2.4,98000.0,2012,48870.0,Santa Fe Santa Fe Gls 2.4 Tiptronic
hyundai,Santa-Fe,3.5,79800.0,2013,60000.0,Santa Fe 3.5 7l 4wd Aut. 5p
hyundai,Santa-Fe,3.5,72285.0,2012,52900.0,Santa Fe Santa Fe Gls 3.5 V6 4x4 5l (aut)
hyundai,Santa-Fe,2.4,96200.0,2012,49000.0,Santa Fe 2.4 Mpi 2wd 16v Gasolina 4p Automático
hyundai,Santa-Fe,2.7,128000.0,2008,35900.0,Santa Fe 2.7 7l Aut. 5p
hyundai,Santa-Fe,3.3,90120.0,2016,99890.0,Santa Fe 3.3 Mpfi 4x4 V6 270cv
hyundai,Santa-Fe,3.5,96000.0,2011,47890.0,Santa Fe 3.5 5l 4wd Aut. 5p
hyundai,Santa-Fe,3.3,120975.0,2015,97900.0,Santa Fe 3.3 Gls 4x4 7 Lugares Automático Blindado
hyundai,Santa-Fe,3.3,111586.0,2014,96800.0,Grand Santa Fé 3.3 Mpfi V6 4wd Gasolina 4p Automático
hyundai,Santa-Fe,3.5,134000.0,2011,39880.0,Santa Fe 3.5 Mpfi V6 24v 285cv
hyundai,Santa-Fe,3.5,54000.0,2013,61500.0,Santa Fe 3.5 7l 4wd Aut. 5p
hyundai,Santa-Fe,3.3,98000.0,2015,90890.0,Santa Fe 3.3 Mpfi 4x4 V6 270cv Gasolina 4p Automático
hyundai,Santa-Fe,2.7,158000.0,2010,37990.0,Santa Fe 2.7 Mpfi V6 24v 179cv
hyundai,Santa-Fe,2.7,110000.0,2009,38900.0,Santa Fe 2.7 5l Aut. 5p
hyundai,Santa-Fe,3.5,100000.0,2012,58990.0,Santa Fe 3.5 5l 4wd Aut. 5p
hyundai,Santa-Fe,3.3,105000.0,2014,78900.0,Grand Santa Fé 3.3 7l 4wd Aut. 5p
hyundai,Santa-Fe,3.3,154000.0,2015,92900.0,Santa Fe 3.3 5l 4wd Aut. 5p
hyundai,Santa-Fe,2.7,160000.0,2010,39900.0,Santa Fe 2.7 5l Aut. 5p
hyundai,Santa-Fe,2.4,119388.0,2012,44000.0,Santa Fe 2.4 5l 2wd Aut. 5p
hyundai,Santa-Fe,2.7,132000.0,2010,45900.0,Santa Fe 2.7 Gls 4x4
hyundai,Santa-Fe,3.5,99999.0,2012,47900.0,Santa Fe Santa Fe 3.5
hyundai,Santa-Fe,3.3,72065.0,2014,85990.0,Santa Fe 3.3 Mpfi 4x4 V6 270cv Gasolina 4p Automático
hyundai,Santa-Fe,3.3,79886.0,2014,93990.0,Santa Fe 3.3 Mpfi 4x4 7 Lugares V6 270cv Gasolina 4p Automático
hyundai,Santa-Fe,3.3,80000.0,2015,93900.0,Santa Fe 3.3 5l 4wd Aut. 5p
hyundai,Santa-Fe,2.7,135000.0,2009,33899.0,Santa Fe Santa Fe Gls 2.7 V6 4x4
hyundai,Santa-Fe,3.5,129899.0,2011,49900.0,Santa Fe Santa Fe 3.5 V6 4x4 Aut
hyundai,Santa-Fe,3.5,101600.0,2011,47890.0,Santa Fe 3.5 Mpfi V6 24v 285cv
hyundai,Santa-Fe,3.3,91000.0,2016,116990.0,Grand Santa Fé Grand Santa Fé 3.3 V6 4x4 Automatico
hyundai,Santa-Fe,3.5,107000.0,2012,54900.0,Santa Fe 3.5 7l 4wd Aut. 5p
hyundai,Santa-Fe,3.5,187931.0,2012,53990.0,Santa Fe 3.5 7l 4wd Aut. 5p
hyundai,Santa-Fe,3.5,106000.0,2011,39800.0,Santa Fe 3.5 7l 4wd Aut. 5p
hyundai,tucson,2.0,54000.0,2016,52990.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,191000.0,2010,31770.0,Tucson 2.0 Gls 4x2 Aut. 5p
hyundai,tucson,2.0,65000.0,2015,49900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,73250.0,2014,44950.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,85000.0,2014,46900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,96000.0,2013,39990.0,Tucson 2.0 Gls 4x2 Aut. 5p
hyundai,tucson,2.0,88000.0,2013,35000.0,Tucson 2.0 Gls 4x2 Aut. 5p
hyundai,tucson,2.0,92465.0,2014,41900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,47000.0,2016,52800.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,95000.0,2015,49990.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,132000.0,2011,31999.0,Tucson 2.0 Gls 4x2 Aut. 5p
hyundai,tucson,1.6,29000.0,2018,109900.0,Tucson 1.6 Gl Turbo Gdi Aut. 5p
hyundai,tucson,2.0,90150.0,2013,42900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,49000.0,2013,43870.0,Tucson 2.0 Gls 4x2 Aut. 5p
hyundai,tucson,2.0,78000.0,2015,48900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,97398.0,2015,52900.0,Tucson 2.0 Mpfi Gls Base 16v 143cv 2wd
hyundai,tucson,2.0,130000.0,2015,45900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,75155.0,2012,40900.0,Tucson Tucson Gls 2.0 16v (aut)
hyundai,tucson,2.7,140000.0,2008,30000.0,Tucson 2.7 Gls 4x4 Aut. 5p
hyundai,tucson,2.0,112300.0,2011,31900.0,Tucson Tucson Gl 2.0 16v
hyundai,tucson,2.0,133000.0,2013,38890.0,Tucson 2.0 Gls 4x2 Aut. 5p
hyundai,tucson,2.0,139000.0,2007,27900.0,Tucson Hyundai Tucson 2.0 Mpfi Gl 16v 142cv 2wd Gasolina 4p Automático
hyundai,tucson,2.0,119000.0,2012,33900.0,Tucson 2.0 Gl 4x2 5p
hyundai,tucson,2.0,62215.0,2016,51990.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,90000.0,2014,45990.0,Tucson Tucson Gls 2.0 16v (flex) (aut)
hyundai,tucson,2.0,94315.0,2016,51900.0,Tucson Tucson Gls 4x2 2wd 2.0 Mpfi 16v 143cv Aut.
hyundai,tucson,2.0,74000.0,2015,49900.0,Tucson 2.0 Mpfi Gls 16v 143cv 2wd Flex 4p Automático
hyundai,tucson,2.0,105340.0,2009,29900.0,Tucson 2.0 Mpfi Gl 16v 142cv 2wd Gasolina 4p Automático
hyundai,tucson,2.0,85000.0,2014,46900.0,Tucson Tucson Gls 2.0 16v (flex) (aut)
hyundai,tucson,2.0,100000.0,2011,33990.0,Tucson 2.0 Gl 4x2 5p
hyundai,tucson,2.0,130000.0,2015,45990.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,115000.0,2012,34900.0,Tucson 2.0 Gls 4x2 Aut. 5p
hyundai,tucson,2.0,61000.0,2017,56990.0,Tucson Tucson 2.0 16v Flex Aut.
hyundai,tucson,2.0,110000.0,2014,44999.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,39900.0,2014,39900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,101000.0,2015,46990.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,112000.0,2011,31900.0,Tucson 2.0 Gl 4x2 5p
hyundai,tucson,2.0,119000.0,2014,45990.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,82000.0,2015,49900.0,Tucson Tucson 2.0 Mpfi Gls Top 16v 143cv 2wd Flex 4p Automático
hyundai,tucson,1.6,70000.0,2018,47900.0,Tucson 1.6 Gls Turbo Gdi Aut. 5p
hyundai,tucson,2.0,152600.0,2013,109890.0,Tucson 2.0 Gls 4x2 Aut. 5p
hyundai,tucson,2.7,140000.0,2008,37900.0,Tucson 2.7 Gls 4x4 Aut. 5p
hyundai,tucson,2.0,41000.0,2017,30900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,75000.0,2013,56990.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,90000.0,2012,29900.0,Tucson 2.0 Gls 4x2 Aut. 5p
hyundai,tucson,2.0,10800.0,2012,37990.0,Tucson 2.0 Gls 4x2 Aut. 5p
hyundai,tucson,2.0,123000.0,2009,35990.0,Tucson 2.0 Gls 4x2 Aut. 5p
hyundai,tucson,2.0,77055.0,2016,32999.0,Tucson 2.0 Mpfi Gls Base 16v 143cv 2wd Flex 4p Automático
hyundai,tucson,2.0,80000.0,2015,55890.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,116000.0,2016,55900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,1.6,69600.0,2018,51888.0,Tucson 1.6 16v T-gdi Gasolina Gl Ecoshift
hyundai,tucson,1.6,69985.0,2018,106990.0,Tucson 1.6 Gls Turbo Gdi Aut. 5p
hyundai,tucson,1.6,70000.0,2018,109990.0,Tucson 1.6 Gls Turbo Gdi Aut. 5p
hyundai,tucson,1.6,44000.0,2019,109890.0,Tucson Gls 1.6 Turbo 16v Aut.
hyundai,tucson,2.0,95000.0,2015,39900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,123541.0,2010,51900.0,Tucson 2.0 Gl 4x2 Aut. 5p
hyundai,tucson,2.0,146000.0,2011,31900.0,Tucson 2.0 Gl 4x2 5p
hyundai,tucson,2.0,95000.0,2014,32900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,67856.0,2015,47900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,1.6,57000.0,2017,52990.0,Tucson 1.6 16v T-gdi Gl
hyundai,tucson,2.0,93600.0,2014,99990.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,73000.0,2015,43500.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,135000.0,2012,48900.0,Tucson 2.0 Gls 4x2 Aut. 5p
hyundai,tucson,2.0,44000.0,2015,35990.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,69087.0,2012,45000.0,Tucson 2.0 Gl 4x2 5p
hyundai,tucson,1.6,46700.0,2018,35990.0,Tucson 1.6 Gl Turbo Gdi Aut. 5p
hyundai,tucson,2.0,99000.0,2013,39990.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,117000.0,2015,42990.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,83000.0,2013,47900.0,Tucson 2.0 Mpfi Gls 16v 143cv 2wd Gasolina 4p Automatico 2012/2013
hyundai,tucson,2.0,112000.0,2012,54890.0,Tucson 2.0 Gls 4x2 Aut. 5p
hyundai,tucson,2.0,59700.0,2017,51990.0,Tucson 2.0 Mpfi Gls 16v 143cv 2wd
hyundai,tucson,2.0,93000.0,2015,58900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,125000.0,2012,51900.0,Tucson Tucson Gls 2.0 16v (aut)
hyundai,tucson,1.6,86000.0,2018,37990.0,Tucson 1.6 Gl Turbo Gdi Aut. 5p
hyundai,tucson,1.6,29500.0,2020,102900.0,Tucson 1.6 Gls Turbo Gdi Aut. 5p
hyundai,tucson,2.0,66100.0,2016,34900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
hyundai,tucson,2.0,137907.0,2011,54990.0,Tucson 2.0 16v Mec.
hyundai,tucson,2.0,86143.0,2016,32900.0,Tucson 2.0 Gls 4x2 Flex Aut. 5p
renault,captur,1.6,26000.0,2018,56900.0,Captur 1.6 16v Zen Sce 5p
renault,captur,1.6,22649.0,2019,66900.0,Captur 1.6 16v Life Sce X-tronic 5p
renault,captur,1.6,50700.0,2018,70990.0,Captur 1.6 16v Life Sce X-tronic 5p
renault,captur,1.6,10363.0,2021,97990.0,Captur 1.6 Bose 16v Sce X-tronic 5p
renault,captur,1.6,47826.0,2020,82990.0,Captur 1.6 16v Sce Flex Intense X-tronic
renault,captur,2.0,39000.0,2018,69900.0,Captur 2.0 16v Intense Aut. 5p
renault,captur,2.0,40282.0,2020,81900.0,Captur 2.0 16v Hi-flex Intense Automático
renault,captur,2.0,46425.0,2018,70990.0,Captur 2.0 16v Intense
renault,captur,1.6,9800.0,2020,89890.0,Captur Intense Bose 1.6 16v
renault,captur,1.6,67648.0,2018,69990.0,Captur 1.6 16v Sce Zen
renault,captur,2.0,9893.0,2018,73900.0,Captur Captur Intense 2.0 16v Flex 5p Aut.
renault,captur,2.0,65400.0,2017,75900.0,Captur Captur 2.0 16v Hi-flex Intense Automático
renault,captur,1.6,40000.0,2019,66900.0,Captur 1.6 16v Sce Flex Life X-tronic
renault,captur,1.6,16000.0,2020,85490.0,Captur 1.6 16v Sce Flex Intense X-tronic
